timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681927156880,4114,https://reqres.in/-8,200,OK,HomePage Group 1-161,bin,true,,41852,521,111,112,https://reqres.in/img/swagger-logo-horizontal.jpeg,1497,0,902
1681927158775,3477,https://reqres.in/-9,200,OK,HomePage Group 1-161,text,true,,4523,530,111,112,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,3477,0,1126
1681927158776,3464,https://reqres.in/-10,200,OK,HomePage Group 1-161,text,true,,2000,551,111,112,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,3464,0,1128
1681927159968,4119,https://reqres.in/-11,200,OK,HomePage Group 1-161,text,true,,9024,542,111,112,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,4115,0,3652
1681927163319,1624,https://reqres.in/-12,200,OK,HomePage Group 1-161,text,true,,8962,498,111,112,https://reqres.in/js/app.js,1624,0,805
1681927163320,5728,https://reqres.in/-13,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 32,768; actual size: 29,939)",HomePage Group 1-161,text,false,,1419,0,111,112,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,2664,0,812
1681927151542,33358,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-161,,false,,666433,6241,111,112,null,2338,2,1324
1681927184531,378,login request Data in Body,200,OK,HomePage Group 1-109,text,true,,692,443,111,112,https://reqres.in/api/login,378,0,0
1681927184531,378,Login ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-109,,true,,692,443,111,112,null,378,0,0
1681927139282,45629,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://reqres.in/js/app.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-103,text,false,,774053,6272,111,112,https://reqres.in/,3339,0,2739
1681927139282,4197,https://reqres.in/-0,200,OK,HomePage Group 1-103,text,true,,30088,489,111,112,https://reqres.in/,3339,0,2739
1681927143494,41417,https://reqres.in/-1,200,OK,HomePage Group 1-103,text,true,,473422,496,111,112,https://js.stripe.com/v3/,4844,0,3894
1681927143701,7425,https://reqres.in/-2,200,OK,HomePage Group 1-103,text,true,,22914,546,111,112,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,3619,0,2399
1681927143891,950,https://reqres.in/-3,200,OK,HomePage Group 1-103,text,true,,20918,500,111,112,https://reqres.in/css/app.css,928,0,0
1681927143891,4004,https://reqres.in/-4,200,OK,HomePage Group 1-103,text,true,,15769,527,111,112,https://m.servedby-buysellads.com/monetization.custom.js,3516,0,2875
1681927143891,10720,https://reqres.in/-5,200,OK,HomePage Group 1-103,bin,true,,18139,501,111,112,https://reqres.in/img/logo.png,8822,0,2233
1681927143892,2552,https://reqres.in/-6,200,OK,HomePage Group 1-103,text,true,,14980,540,111,112,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,2355,0,1519
1681927144842,3398,https://reqres.in/-7,Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException,Non HTTP response message: Request execution failed,HomePage Group 1-103,text,false,,2365,0,111,112,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,0,0,0
1681927146578,2428,https://reqres.in/-8,200,OK,HomePage Group 1-103,bin,true,,41858,521,111,112,https://reqres.in/img/swagger-logo-horizontal.jpeg,1546,0,1000
1681927147896,1392,https://reqres.in/-9,200,OK,HomePage Group 1-103,text,true,,4523,530,111,112,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,1392,0,730
1681927184508,403,login request Data in Body,200,OK,HomePage Group 1-170,text,true,,682,443,111,112,https://reqres.in/api/login,403,0,0
1681927148345,2729,https://reqres.in/-10,200,OK,HomePage Group 1-103,text,true,,1986,551,111,112,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,2729,0,2337
1681927149009,5189,https://reqres.in/-11,200,OK,HomePage Group 1-103,text,true,,9023,542,111,112,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,2403,0,1934
1681927149290,75,https://reqres.in/-12,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,HomePage Group 1-103,text,false,,2484,0,111,112,https://reqres.in/js/app.js,0,0,75
1681927149388,5111,https://reqres.in/-13,200,OK,HomePage Group 1-103,text,true,,115584,529,111,112,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,2336,0,1595
1681927139281,45629,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-103,,false,,774053,6272,111,112,null,3339,0,2739
1681927184507,403,Login ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-170,,true,,682,443,111,112,null,403,1,0
1681927184545,376,https://reqres.in/api/users,201,Created,CRUD Operations 3-185,text,true,,745,423,1,112,https://reqres.in/api/users,376,0,0
1681927184545,376,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-185,,true,,745,423,1,112,null,376,1,0
1681927184604,343,https://reqres.in/api/register,200,OK,HomePage Group 1-165,text,true,,689,442,111,112,https://reqres.in/api/register,343,0,0
1681927184603,343,Register User ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-165,,true,,689,442,111,112,null,343,1,0
1681927154322,30648,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/fonts/monolisa.css code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/browserfs12/browserfs.min.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , https://www.googletagmanager.com/gtag/js?id=UA-174008107-1 code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-174,text,false,,4947423,15437,111,112,https://reqres.in/,8459,0,5975
1681927154322,8460,https://reqres.in/-0,200,OK,HomePage Group 1-174,text,true,,30092,489,111,112,https://reqres.in/,8459,0,5975
1681927162784,22186,https://reqres.in/-1,200,OK,HomePage Group 1-174,text,true,,473422,496,111,112,https://js.stripe.com/v3/,3152,0,1856
1681927162784,6255,https://reqres.in/-2,200,OK,HomePage Group 1-174,text,true,,22959,546,111,112,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,4603,0,4140
1681927162785,3464,https://reqres.in/-3,200,OK,HomePage Group 1-174,text,true,,20924,500,111,112,https://reqres.in/css/app.css,1022,0,0
1681927162785,1411,https://reqres.in/-4,200,OK,HomePage Group 1-174,text,true,,15769,527,111,112,https://m.servedby-buysellads.com/monetization.custom.js,1340,0,854
1681927162786,7575,https://reqres.in/-5,200,OK,HomePage Group 1-174,bin,true,,18145,501,111,112,https://reqres.in/img/logo.png,5275,0,3285
1681927162788,3556,https://reqres.in/-6,200,OK,HomePage Group 1-174,text,true,,14980,540,111,112,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,1384,0,906
1681927164212,20328,https://reqres.in/-7,200,"Embedded resource download error:https://codesandbox.io/static/fonts/monolisa.css code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/browserfs12/browserfs.min.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-174,text,false,,4281423,9196,111,112,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,4279,0,2465
1681927164212,4279,https://reqres.in/-0,200,OK,,text,true,,7062,573,0,0,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,4279,0,2465
1681927168625,1411,https://reqres.in/-1,200,OK,ResDownload-Thread-10,text,true,,11082,559,0,0,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700%7CSource%20Code%20Pro:500",1330,0,764
1681927168492,1423,https://reqres.in/-2,200,OK,ResDownload-Thread-10,text,true,,4951,609,0,0,https://codesandbox.io/static/fonts/inter/inter.css,1423,0,879
1681927168493,11615,https://reqres.in/-3,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-10,text,false,,2612,0,0,0,https://codesandbox.io/static/fonts/monolisa.css,8709,0,6461
1681927168493,11615,https://reqres.in/-4,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-10,text,false,,2612,0,0,0,https://codesandbox.io/static/browserfs12/browserfs.min.js,3608,0,2894
1681927168493,10988,https://reqres.in/-5,200,OK,ResDownload-Thread-10,text,true,,29490,603,0,0,https://codesandbox.io/public/14/vs/loader.js,8711,0,8297
1681927168493,2145,https://reqres.in/-6,200,OK,ResDownload-Thread-10,text,true,,15336,617,0,0,https://codesandbox.io/static/css/common.0cbbfe89.chunk.css,2102,0,1870
1681927169945,4795,https://reqres.in/-7,Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException,Non HTTP response message: Request execution failed,ResDownload-Thread-10,text,false,,2365,0,0,0,https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css,0,0,0
1681927170038,13265,https://reqres.in/-8,200,OK,ResDownload-Thread-10,text,true,,10225,651,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox~sandbox-startup.7424373eb.chunk.js,13265,0,13023
1681927170647,1458,https://reqres.in/-9,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-10,text,false,,3366,0,0,0,https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js,0,0,1458
1681927172145,2856,https://reqres.in/-10,200,OK,ResDownload-Thread-10,text,true,,49756,611,0,0,https://codesandbox.io/static/js/0.2455d7681.chunk.js,2421,0,1913
1681927174769,2115,https://reqres.in/-11,200,OK,ResDownload-Thread-10,text,true,,17474,643,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox-startup.b754f8b0e.chunk.js,2089,0,1720
1681927175010,9346,https://reqres.in/-12,200,OK,ResDownload-Thread-10,text,true,,2445115,616,0,0,https://codesandbox.io/static/js/common.bf7d829fe.chunk.js,1272,0,961
1681927176880,6359,https://reqres.in/-13,200,OK,ResDownload-Thread-10,text,true,,497248,623,0,0,https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js,3913,0,904
1681927179486,832,https://reqres.in/-14,200,OK,ResDownload-Thread-10,text,true,,15428,651,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox~sandbox-startup.9bc169785.chunk.js,822,0,623
1681927180112,1429,https://reqres.in/-15,200,OK,ResDownload-Thread-10,text,true,,72486,635,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js,1062,0,808
1681927180112,4432,https://reqres.in/-16,200,OK,ResDownload-Thread-10,text,true,,969198,627,0,0,https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js,1781,0,1474
1681927180318,872,https://reqres.in/-17,200,OK,ResDownload-Thread-10,text,true,,105314,609,0,0,https://codesandbox.io/static/js/embed.657d3ec68.js,220,0,0
1681927181191,1254,https://reqres.in/-18,200,OK,ResDownload-Thread-10,text,true,,20303,569,0,0,https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816,1233,0,702
1681927168636,8415,https://reqres.in/-8,200,OK,HomePage Group 1-174,bin,true,,41850,521,111,112,https://reqres.in/img/swagger-logo-horizontal.jpeg,6597,0,5696
1681927168730,3452,https://reqres.in/-9,200,OK,HomePage Group 1-174,text,true,,4523,530,111,112,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,3452,0,2867
1681927169033,1417,https://reqres.in/-10,200,OK,HomePage Group 1-174,text,true,,1988,551,111,112,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,1417,0,1219
1681927170377,3082,https://reqres.in/-11,200,OK,HomePage Group 1-174,text,true,,9028,542,111,112,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,2780,0,675
1681927170471,1633,https://reqres.in/-12,200,OK,HomePage Group 1-174,text,true,,8954,498,111,112,https://reqres.in/js/app.js,1633,0,832
1681927172139,2098,https://reqres.in/-13,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,HomePage Group 1-174,text,false,,3366,0,111,112,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,0,0,2098
1681927154321,30648,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-174,,false,,4947423,15437,111,112,null,8459,5,5975
1681927142685,42299,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , ",HomePage Group 1-114,text,false,,3215252,17824,111,112,https://reqres.in/,4450,0,3323
1681927142685,8189,https://reqres.in/-0,200,OK,HomePage Group 1-114,text,true,,30100,489,111,112,https://reqres.in/,4450,0,3323
1681927150878,34106,https://reqres.in/-1,200,OK,HomePage Group 1-114,text,true,,473422,496,111,112,https://js.stripe.com/v3/,3317,0,1006
1681927150879,2280,https://reqres.in/-2,200,OK,HomePage Group 1-114,text,true,,22914,546,111,112,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,1636,0,1004
1681927150884,1460,https://reqres.in/-3,200,OK,HomePage Group 1-114,text,true,,20926,500,111,112,https://reqres.in/css/app.css,916,0,0
1681927150879,5680,https://reqres.in/-4,200,OK,HomePage Group 1-114,text,true,,15769,527,111,112,https://m.servedby-buysellads.com/monetization.custom.js,5168,0,4720
1681927150885,3011,https://reqres.in/-5,200,OK,HomePage Group 1-114,bin,true,,18147,501,111,112,https://reqres.in/img/logo.png,2152,0,1074
1681927150888,1823,https://reqres.in/-6,200,OK,HomePage Group 1-114,text,true,,14980,540,111,112,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,1702,0,1044
1681927152352,29377,https://reqres.in/-7,200,"Embedded resource download error:https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-114,text,false,,2437056,11054,111,112,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,2866,0,1759
1681927152352,2882,https://reqres.in/-0,200,OK,,text,true,,7062,573,0,0,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,2866,0,1759
1681927155240,6423,https://reqres.in/-1,200,OK,ResDownload-Thread-37,text,true,,11082,559,0,0,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700%7CSource%20Code%20Pro:500",5871,0,1046
1681927155240,16248,https://reqres.in/-2,200,OK,ResDownload-Thread-37,text,true,,4952,609,0,0,https://codesandbox.io/static/fonts/inter/inter.css,15779,0,1042
1681927155241,7020,https://reqres.in/-3,200,OK,ResDownload-Thread-37,text,true,,195971,606,0,0,https://codesandbox.io/static/fonts/monolisa.css,2735,0,1041
1681927155241,4425,https://reqres.in/-4,200,OK,ResDownload-Thread-37,text,true,,238116,616,0,0,https://codesandbox.io/static/browserfs12/browserfs.min.js,2715,0,1043
1681927155242,7134,https://reqres.in/-5,200,OK,ResDownload-Thread-37,text,true,,29490,603,0,0,https://codesandbox.io/public/14/vs/loader.js,4590,0,1044
1681927155256,8519,https://reqres.in/-6,200,OK,ResDownload-Thread-37,text,true,,15334,617,0,0,https://codesandbox.io/static/css/common.0cbbfe89.chunk.css,7600,0,4011
1681927159978,13547,https://reqres.in/-7,200,OK,ResDownload-Thread-37,text,true,,3421,628,0,0,https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css,13547,0,9563
1681927161693,2891,https://reqres.in/-8,200,OK,ResDownload-Thread-37,text,true,,10225,651,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox~sandbox-startup.7424373eb.chunk.js,1310,0,1007
1681927163768,4154,https://reqres.in/-9,200,OK,ResDownload-Thread-37,text,true,,174128,624,0,0,https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js,2399,0,1943
1681927163769,2189,https://reqres.in/-10,200,OK,ResDownload-Thread-37,text,true,,49756,611,0,0,https://codesandbox.io/static/js/0.2455d7681.chunk.js,1922,0,1153
1681927163776,3319,https://reqres.in/-11,200,OK,ResDownload-Thread-37,text,true,,17474,643,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox-startup.b754f8b0e.chunk.js,3223,0,2898
1681927164799,9094,https://reqres.in/-12,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-37,text,false,,3467,0,0,0,https://codesandbox.io/static/js/common.bf7d829fe.chunk.js,0,0,9094
1681927165966,6717,https://reqres.in/-13,200,OK,ResDownload-Thread-37,text,true,,497248,623,0,0,https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js,1951,0,1546
1681927167092,2508,https://reqres.in/-14,200,OK,ResDownload-Thread-37,text,true,,15428,651,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox~sandbox-startup.9bc169785.chunk.js,1966,0,1613
1681927169021,2403,https://reqres.in/-15,200,OK,ResDownload-Thread-37,text,true,,72486,635,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js,1442,0,1214
1681927169600,12120,https://reqres.in/-16,200,OK,ResDownload-Thread-37,text,true,,969183,627,0,0,https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js,759,0,0
1681927171424,3492,https://reqres.in/-17,200,OK,ResDownload-Thread-37,text,true,,105314,609,0,0,https://codesandbox.io/static/js/embed.657d3ec68.js,612,0,0
1681927171498,2011,https://reqres.in/-18,200,OK,ResDownload-Thread-37,text,true,,16919,569,0,0,https://static.cloudflareinsights.com/beacon.min.js/v2b4487d741ca48dcbadcaf954e159fc61680799950996,1736,0,1180
1681927154169,4965,https://reqres.in/-8,200,OK,HomePage Group 1-114,bin,true,,41852,521,111,112,https://reqres.in/img/swagger-logo-horizontal.jpeg,4837,0,3691
1681927153430,3314,https://reqres.in/-9,200,OK,HomePage Group 1-114,text,true,,4523,530,111,112,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,3314,0,2655
1681927154029,3277,https://reqres.in/-10,200,OK,HomePage Group 1-114,text,true,,1992,551,111,112,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,3277,0,2831
1681927156609,1280,https://reqres.in/-11,200,OK,HomePage Group 1-114,text,true,,9020,542,111,112,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,1280,0,1078
1681927156841,2715,https://reqres.in/-12,200,OK,HomePage Group 1-114,text,true,,8966,498,111,112,https://reqres.in/js/app.js,2714,0,1628
1681927157305,3932,https://reqres.in/-13,200,OK,HomePage Group 1-114,text,true,,115585,529,111,112,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,1251,0,975
1681927142684,42299,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-114,,false,,3215252,17824,111,112,null,4450,2,3323
1681927138073,46919,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/fonts/inter/inter.css code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/fonts/monolisa.css code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/browserfs12/browserfs.min.js code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/public/14/vs/loader.js code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/css/common.0cbbfe89.chunk.css code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , ",HomePage Group 1-95,text,false,,1608262,13522,111,112,https://reqres.in/,4574,0,4029
1681927138073,5799,https://reqres.in/-0,200,OK,HomePage Group 1-95,text,true,,30090,489,111,112,https://reqres.in/,4574,0,4029
1681927143886,41106,https://reqres.in/-1,200,OK,HomePage Group 1-95,text,true,,473422,496,111,112,https://js.stripe.com/v3/,4184,0,2129
1681927143887,4477,https://reqres.in/-2,200,OK,HomePage Group 1-95,text,true,,22959,546,111,112,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,3525,0,2833
1681927143888,926,https://reqres.in/-3,200,OK,HomePage Group 1-95,text,true,,20926,500,111,112,https://reqres.in/css/app.css,563,0,0
1681927143888,2067,https://reqres.in/-4,200,OK,HomePage Group 1-95,text,true,,15769,527,111,112,https://m.servedby-buysellads.com/monetization.custom.js,1819,0,933
1681927143888,6355,https://reqres.in/-5,200,OK,HomePage Group 1-95,bin,true,,18147,501,111,112,https://reqres.in/img/logo.png,5573,0,2128
1681927143889,2580,https://reqres.in/-6,200,OK,HomePage Group 1-95,text,true,,14980,540,111,112,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,2421,0,1544
1681927144815,36474,https://reqres.in/-7,200,"Embedded resource download error:https://codesandbox.io/static/fonts/inter/inter.css code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/fonts/monolisa.css code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/browserfs12/browserfs.min.js code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/public/14/vs/loader.js code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/css/common.0cbbfe89.chunk.css code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js code:Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException message:Non HTTP response message: Request execution failed, https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-95,text,false,,830055,6752,111,112,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,7902,0,7030
1681927144815,7902,https://reqres.in/-0,200,OK,,text,true,,7062,573,0,0,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,7902,0,7030
1681927153277,6907,https://reqres.in/-1,200,OK,ResDownload-Thread-775,text,true,,11082,559,0,0,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700%7CSource%20Code%20Pro:500",6907,0,6531
1681927153277,18675,https://reqres.in/-2,Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException,Non HTTP response message: Request execution failed,ResDownload-Thread-775,text,false,,2365,0,0,0,https://codesandbox.io/static/fonts/inter/inter.css,0,0,0
1681927153277,18675,https://reqres.in/-3,Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException,Non HTTP response message: Request execution failed,ResDownload-Thread-775,text,false,,2365,0,0,0,https://codesandbox.io/static/fonts/monolisa.css,0,0,0
1681927153277,18675,https://reqres.in/-4,Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException,Non HTTP response message: Request execution failed,ResDownload-Thread-775,text,false,,2365,0,0,0,https://codesandbox.io/static/browserfs12/browserfs.min.js,0,0,0
1681927153277,18675,https://reqres.in/-5,Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException,Non HTTP response message: Request execution failed,ResDownload-Thread-775,text,false,,2365,0,0,0,https://codesandbox.io/public/14/vs/loader.js,0,0,0
1681927153277,18675,https://reqres.in/-6,Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException,Non HTTP response message: Request execution failed,ResDownload-Thread-775,text,false,,2365,0,0,0,https://codesandbox.io/static/css/common.0cbbfe89.chunk.css,0,0,0
1681927160194,1551,https://reqres.in/-7,200,OK,ResDownload-Thread-775,text,true,,3421,628,0,0,https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css,1551,0,957
1681927161765,4271,https://reqres.in/-8,200,OK,ResDownload-Thread-775,text,true,,10225,651,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox~sandbox-startup.7424373eb.chunk.js,4271,0,2777
1681927166042,5904,https://reqres.in/-9,Non HTTP response code: org.apache.http.impl.execchain.RequestAbortedException,Non HTTP response message: Request execution failed,ResDownload-Thread-775,text,false,,2365,0,0,0,https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js,0,0,0
1681927171950,2106,https://reqres.in/-10,200,OK,ResDownload-Thread-775,text,true,,49756,611,0,0,https://codesandbox.io/static/js/0.2455d7681.chunk.js,1635,0,948
1681927171952,1948,https://reqres.in/-11,200,OK,ResDownload-Thread-775,text,true,,17474,643,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox-startup.b754f8b0e.chunk.js,1391,0,953
1681927171952,613,https://reqres.in/-12,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-775,text,false,,3366,0,0,0,https://codesandbox.io/static/js/common.bf7d829fe.chunk.js,0,0,613
1681927171953,4403,https://reqres.in/-13,200,OK,ResDownload-Thread-775,text,true,,497248,623,0,0,https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js,1401,0,1021
1681927171954,1460,https://reqres.in/-14,200,OK,ResDownload-Thread-775,text,true,,15428,651,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox~sandbox-startup.9bc169785.chunk.js,1400,0,1100
1681927171954,2202,https://reqres.in/-15,200,OK,ResDownload-Thread-775,text,true,,72486,635,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js,1401,0,1100
